mprid,ldp_zip,listing_date,pending_date,ldp_views_day1,ldp_views_day3,ldp_views_day7,photo_count,type,bedrooms,year_built,sqft,price
2388343336,91744,2016-06-28,,0,0,0,32,single_family,3,1953,960,420000
2090056766,91301,2016-04-17,2016-05-03,36,201,290,36,single_family,5,1982,3163,1149000
1425273345,91501,2016-06-28,,0,31,114,13,condo,3,1979,1314,499900
1536130019,90280,2016-07-17,,0,0,73,10,single_family,4,1947,1478,408800
2547101570,92653,2016-07-14,,0,38,66,31,single_family,5,1981,3700,1099999
2911259744,91801,2016-07-05,,0,21,43,6,multi_family,4,1985,2840,1125000
1662381285,91606,2016-07-06,2016-07-18,10,27,62,21,single_family,2,1941,1126,619000
2003952843,91602,2016-07-25,,27,101,174,35,single_family,5,1939,5099,2395000
1609556001,91342,2016-06-30,2016-07-17,6,76,201,10,single_family,4,1957,1289,460000
2485828258,92833,2016-06-03,,35,92,133,30,condo,3,2006,1782,629000
1317392051,92869,2016-05-17,,0,25,51,36,single_family,4,1967,1661,749900
1098076905,92677,2016-07-29,,5,66,155,6,condo,3,1985,1206,479000
2455115161,90260,2016-06-01,,0,11,63,25,condo,2,1989,1300,369500
1199816963,91505,2016-07-29,,17,53,114,23,condo,3,1978,1771,650000
1994387204,91304,2016-07-08,2016-07-25,17,97,147,35,single_family,5,1964,3193,925000
2784506198,91766,2016-06-01,,11,52,104,13,condo,3,1989,1231,240000
2917451543,91604,2016-08-15,,24,48,48,36,multi_family,5,1946,2796,1195000
1141166667,93551,2016-04-27,2016-07-16,3,18,55,26,single_family,3,1969,1970,439999
1150093402,91007,2016-07-16,,0,10,33,36,condo,4,2016,2205,968880
1223398601,91724,2016-07-15,,0,32,64,22,single_family,4,1966,3488,1250000
1447539427,90031,2016-06-06,,0,18,33,8,single_family,2,1907,1134,448000
2811822192,92679,2016-08-01,,6,27,50,1,condo,4,2016,2083,614990
2756019487,92602,2016-07-11,,0,20,68,22,condo,2,2000,1080,449300
1212269382,90808,2016-07-26,,0,421,441,1,single_family,3,1943,1477,638998
1836490061,91362,2016-05-26,,49,115,210,21,condo,3,1976,1152,395000
2807838530,91024,2016-06-10,,32,94,147,20,condo,2,1974,1177,515000
1194207995,91767,2016-04-21,,0,13,35,16,single_family,3,1959,1334,418900
1381843422,91304,2016-06-13,,4,106,124,1,condo,2,1983,1620,359950
1772770680,90006,2016-05-19,2016-07-16,7,37,76,7,multi_family,3,1904,1628,489000
1077984264,92606,2016-07-29,,6,48,72,29,single_family,4,1997,1940,1060000
1279343004,90650,2016-07-07,,0,3,19,1,single_family,3,1951,1103,425000
2725939177,90631,2016-05-18,,0,24,60,12,condo,2,1983,1040,317500
1450109371,90740,2016-05-02,,0,28,92,7,single_family,3,1968,1353,945000
1323043542,93550,2016-06-02,2016-06-28,51,528,637,16,single_family,3,2009,1661,217900
1332836965,91710,2016-07-23,,30,135,220,36,single_family,4,1979,1435,439888
2468096304,91205,2016-05-05,2016-06-27,0,0,0,1,single_family,2,1921,726,450000
2380453626,90620,2016-06-03,,0,54,104,6,single_family,4,1955,1862,560000
1664489669,90603,2016-05-23,,0,42,102,21,single_family,3,1953,1445,584500
2564216601,92602,2016-05-13,,9,38,68,9,condo,3,2016,1586,740816
2348803468,92703,2016-07-06,,0,21,40,10,single_family,3,1960,1324,559000
2506457175,93063,2016-06-11,2016-06-29,11,114,203,18,single_family,3,1964,1434,549900
2100359133,90044,2016-05-16,,11,46,54,13,single_family,3,1921,1270,369000
1512482592,91770,2016-05-30,,0,16,27,5,land,,1937,,699000
1960952133,92630,2016-08-05,,26,64,101,22,single_family,4,1977,2244,745000
1261662254,92618,2016-06-02,,21,76,148,36,condo,3,2009,1503,610000
2849171351,92627,2016-04-27,,57,121,198,36,single_family,3,1962,1449,894900
2895980524,92675,2016-05-28,,0,0,58,16,single_family,5,1997,3998,1299000
2598181619,93535,2016-07-02,,0,1,6,0,land,,,,10000
2863462764,91303,2016-05-31,,0,7,17,6,single_family,5,1927,2697,624000
2295796960,91352,2016-07-18,,0,4,28,10,condo,2,1981,1020,285900
1883837860,91301,2016-07-23,2016-07-29,22,114,194,33,condo,2,1984,1227,435000
2937556446,90262,2016-08-04,,12,38,66,7,multi_family,3,1947,1708,399900
2955505606,92656,2016-05-03,,0,22,67,11,single_family,3,1989,1717,659000
1592603146,91354,2016-04-24,2016-05-06,0,93,199,22,condo,2,1995,982,340000
1929052487,92630,2016-05-19,,44,106,171,36,single_family,2,1972,982,525000
2654202238,92614,2016-07-15,,0,8,51,17,condo,3,1983,1578,699000
2861910954,92629,2016-07-19,,0,57,146,21,single_family,6,2009,9255,14800000
2191888905,92603,2016-06-11,,23,60,86,1,condo,4,2003,1930,880000
2934882713,92603,2016-05-30,,0,0,0,9,condo,3,2004,1553,780000
2519680409,92656,2016-04-18,,14,76,139,26,single_family,3,1971,1247,417000
2472620708,91401,2016-07-14,,11,57,115,2,single_family,3,1915,1406,850000
1419785043,91792,2016-04-26,,28,71,135,7,single_family,2,1970,960,385000
2204118245,90278,2016-08-12,,7,45,85,30,condo,4,2016,2130,1229000
1994372347,91364,2016-08-11,,11,41,54,36,single_family,3,1965,2268,1000000
2649938360,93543,2016-06-13,,0,5,27,24,single_family,3,2006,2222,359900
1730781928,92707,2016-04-28,,0,24,72,19,single_family,3,1955,1374,459000
1162679844,90280,2016-06-13,,27,83,128,4,multi_family,4,1950,2073,445000
2608261554,92656,2016-06-03,,31,84,131,28,single_family,3,1992,1914,667000
2672385020,92637,2016-05-05,,7,62,124,18,single_family,2,1966,1400,325000
2457766118,91331,2016-05-23,2016-06-19,20,54,85,19,single_family,4,1974,1669,472900
1931021009,92606,2016-06-14,,40,69,100,35,single_family,3,1995,1706,819888
2977330854,92704,2016-05-18,,4,16,51,14,single_family,4,1976,1361,639999
1172589377,90255,2016-06-23,,0,17,87,2,single_family,3,1988,1694,339000
2393367541,91362,2016-06-01,2016-08-06,27,82,448,19,condo,2,1993,980,359900
1004348226,91326,2016-06-10,,9,52,87,1,single_family,5,2016,5144,1441895
2515702583,90723,2016-07-06,,0,29,72,4,single_family,2,1987,867,389900
1419695470,90266,2016-08-02,,10,36,63,36,single_family,5,1990,4200,2099000
1883507391,90266,2016-05-02,,5,33,46,18,multi_family,3,1932,1878,2450000
2831151266,93536,2016-07-15,,9,181,231,12,single_family,4,2000,1862,329900
1032502847,91010,2016-05-12,,22,92,188,31,single_family,4,1978,1578,439900
2662862671,93536,2016-04-27,,32,85,105,36,single_family,4,2006,2837,355000
1739475440,91362,2016-06-21,2016-07-04,1,50,123,17,condo,1,1985,722,255000
1970866984,93536,2016-07-13,2016-07-27,86,779,855,36,single_family,4,1970,1958,332500
2427786630,91335,2016-05-08,,0,179,237,11,condo,3,1972,1109,325000
1310355972,91356,2016-05-11,2016-06-27,17,111,173,22,condo,3,1980,1237,369000
2542021843,90813,2016-06-29,,0,0,15,3,multi_family,,1964,13536,2900000
1486876518,91342,2016-05-28,2016-08-10,34,358,449,7,multi_family,4,1948,2096,499999
1792025341,91301,2016-08-12,,5,27,57,10,land,,2016,,799000
2487465514,91367,2016-06-21,,31,62,94,17,condo,1,1987,610,305000
2813968334,92832,2016-05-22,,3,118,195,36,single_family,3,1953,1107,429900
1620407727,92679,2016-06-10,,17,68,129,20,condo,3,1977,1780,549900
2150980804,90241,2016-07-01,,0,7,46,10,condo,1,1965,992,260000
2933883136,92679,2016-08-08,,13,51,104,8,condo,2,1989,900,380000
1718989169,92625,2016-04-28,,27,66,144,32,single_family,4,2016,2850,4490000
1791607467,90740,2016-07-06,,0,29,93,36,condo,2,1969,1010,355000
2656829410,91331,2016-04-19,2016-05-23,5,67,116,12,single_family,3,1955,1300,410000
1153569713,92637,2016-08-11,,0,0,3,9,condo,1,1969,679,157000
2946299696,90680,2016-07-09,,0,23,39,19,condo,3,1972,1232,405000
2875372458,92675,2016-06-20,,0,32,82,34,single_family,6,1991,9049,3299000
1303389745,91007,2016-05-20,,5,13,30,11,condo,2,2016,1458,775000
2607172618,92679,2016-04-28,,16,85,151,35,condo,2,1998,900,355000
2347615513,91202,2016-04-21,2016-06-15,27,70,152,24,condo,3,1990,1372,495000
1044204353,91010,2016-07-12,,0,40,83,31,single_family,4,1979,1925,739000
1309599617,91324,2016-07-11,,7,69,115,0,single_family,4,1975,1851,599950
1646080813,92675,2016-05-20,,68,124,165,36,single_family,6,1985,7666,3800000
1609094867,93535,2016-07-05,,10,65,93,21,mobile,3,1995,,38000
1171691540,93063,2016-05-11,2016-06-17,18,64,120,6,single_family,1,1935,696,355000
1052957723,90802,2016-08-09,,0,16,52,4,condo,2,1984,1033,334900
2564712372,90026,2016-05-31,,2,14,18,16,single_family,2,1952,840,735000
1446967139,90713,2016-06-26,,0,36,37,26,single_family,3,1954,1254,440000
1063321262,90278,2016-07-06,,0,31,64,34,condo,4,1989,2414,889000
2420966077,92843,2016-08-04,,0,658,731,9,condo,4,1973,1242,335000
1403155689,90031,2016-08-11,,0,36,78,10,multi_family,3,1922,2786,450000
1915865143,92801,2016-06-08,,2,154,165,13,multi_family,8,1963,3882,1250000
2933255422,91709,2016-05-27,,19,81,155,36,condo,3,1994,1610,415000
1608118373,90032,2016-07-07,,0,0,151,18,single_family,2,1924,520,425000
2881528859,92869,2016-07-20,,0,22,52,21,condo,3,1999,1683,529900
1238812913,92603,2016-08-05,,6,63,95,32,single_family,4,2003,3050,1799888
2831537223,91302,2016-06-29,2016-07-07,88,175,267,26,single_family,4,1964,2270,999999
1704429832,90630,2016-04-28,,31,67,137,36,single_family,3,1975,2301,650000
1073833407,90069,2016-07-26,,0,0,17,0,condo,2,1963,906,550000
1851989666,92637,2016-06-22,,0,13,45,31,condo,3,1970,1662,425000
2798295116,92688,2016-08-12,,0,7,30,3,single_family,3,1988,1100,549000
2859659009,90713,2016-04-16,,0,66,89,18,single_family,3,1951,1048,549900
2324469511,91744,2016-08-03,,11,20,28,1,single_family,4,1957,1181,414900
2923344639,92657,2016-04-29,,31,113,167,36,single_family,5,1998,8318,7399000
1140236241,91755,2016-07-12,,0,32,77,13,single_family,3,1961,1646,638000
1710571896,90241,2016-05-19,,7,30,67,9,single_family,2,1949,750,458888
1459743763,91401,2016-07-28,,28,77,172,16,single_family,3,1948,1553,685000
2793141930,91303,2016-05-17,2016-06-04,89,188,359,24,condo,3,1980,1533,379000
2193872037,92887,2016-07-06,,0,78,172,32,condo,3,1978,1540,539900
1049707117,90505,2016-05-28,,0,10,74,5,condo,3,1971,1687,635000
2553439684,90275,2016-07-27,,25,85,135,36,single_family,4,1963,2506,1629000
1704071204,92620,2016-07-26,,13,70,125,14,condo,3,2005,1750,665000
2795130843,91024,2016-04-27,,4,50,83,36,single_family,4,1996,3844,1798000
1137544167,91750,2016-06-03,,9,99,137,0,condo,3,1977,1159,339950
1013015205,92886,2016-07-14,,0,343,393,31,single_family,3,1972,1152,620000
1482915476,90650,2016-07-08,,0,51,132,17,single_family,4,1954,1495,465000
2251289869,90621,2016-05-16,,8,25,36,15,single_family,5,2016,2769,870000
2977124408,90746,2016-05-18,,0,4,57,1,single_family,4,1969,1712,485000
2092683052,91602,2016-04-22,2016-06-19,39,116,188,15,condo,2,1974,1060,399950
2992011892,90016,2016-08-10,,0,0,43,12,single_family,2,1931,1257,540000
2994384746,92656,2016-05-31,,12,23,47,14,single_family,2,1982,925,350000
2047887463,90266,2016-08-03,,13,41,70,22,single_family,3,1981,2778,4199000
2193797505,90042,2016-07-05,,0,9,23,1,land,,,,360000
1721662625,90003,2016-07-26,,0,73,84,24,single_family,2,1922,936,309900
1723742517,90603,2016-07-09,,0,95,156,26,single_family,3,1953,1415,649000
2223604789,91709,2016-06-14,,21,75,117,36,single_family,5,1996,2699,699800
1669747835,92704,2016-08-07,,0,26,71,7,condo,2,1970,673,240000
1983426646,92688,2016-07-20,,24,65,115,30,condo,3,1996,1223,434900
2806097484,91107,2016-06-22,,49,81,150,30,single_family,4,2010,2612,1080000
2990170696,90806,2016-07-07,,0,36,81,14,multi_family,,1959,3458,849900
1490083835,90703,2016-07-11,,0,60,143,33,single_family,3,1971,1405,669000
1692379115,91768,2016-05-25,,0,0,0,2,single_family,2,1949,1271,220000
1400535701,91770,2016-05-12,,25,54,77,17,condo,3,1987,1363,423800
2391556247,92627,2016-06-28,,0,59,86,26,single_family,4,1999,2696,1225000
2512598840,91311,2016-06-07,2016-06-20,6,57,139,36,condo,2,1975,1369,349000
2713272792,91504,2016-06-03,,64,251,438,36,single_family,3,1940,1370,629000
1436044366,91711,2016-05-09,,0,71,210,25,single_family,1,1923,825,400000
2674709878,92707,2016-07-28,,0,63,162,16,single_family,4,1973,1234,369000
2624268943,91765,2016-06-15,,0,8,14,22,single_family,5,1978,2814,1158000
2252765466,90221,2016-07-07,,0,15,69,7,single_family,3,1938,1334,350000
2578488175,93535,2016-04-17,2016-06-09,25,58,89,13,single_family,4,1982,1887,225000
1125266705,90065,2016-08-14,,6,37,37,36,single_family,3,1983,1590,875000
2728896210,92649,2016-07-15,,0,38,78,11,single_family,2,1985,2814,1390000
2803947647,91724,2016-04-29,,59,147,266,36,single_family,4,1957,1387,490000
2183460504,92603,2016-08-05,,38,215,250,36,single_family,4,2010,3591,1750000
2767591342,93536,2016-07-11,2016-08-05,0,51,86,20,single_family,4,2005,2523,314990
1196277921,90290,2016-08-11,,6,241,265,22,single_family,4,1972,2113,995000
1382463981,92661,2016-06-15,,0,22,97,15,single_family,4,2002,3145,3395000
2542431769,92625,2016-07-01,,0,24,59,36,multi_family,,1991,2600,1229000
2712552663,90262,2016-04-29,,0,39,113,15,single_family,3,1949,1173,415000
1244873933,90703,2016-07-01,,0,47,118,36,single_family,4,1975,2552,919000
2319566181,93535,2016-07-24,2016-08-03,0,37,53,18,single_family,3,1997,2224,240000
2044143199,93550,2016-04-29,2016-06-01,29,107,164,14,single_family,3,1973,1136,199950
2475510546,90660,2016-08-08,,0,39,87,33,single_family,3,1984,1522,509999
1564627612,92663,2016-05-15,,7,61,111,6,single_family,3,1964,1249,1099000
2130069016,91335,2016-04-20,,24,58,94,16,single_family,3,1949,1488,510950
2068729853,91740,2016-06-24,,0,25,58,2,mobile,3,2004,1100,65000
2705208397,91786,2016-04-21,,0,0,0,18,single_family,4,2013,2020,609000
1253136120,92660,2016-05-11,,34,87,139,34,single_family,4,1967,3151,2295000
2202516605,92618,2016-05-12,,50,99,150,36,condo,4,2012,1922,859888
1916749373,92662,2016-04-20,,16,54,141,3,multi_family,5,1978,2309,2875000
2898452518,92637,2016-05-15,,16,72,136,34,single_family,2,1968,1400,299000
2876040279,90007,2016-04-24,,35,68,86,26,single_family,3,1907,1247,580000
2738953214,92653,2016-05-20,,7,57,103,27,single_family,3,1986,1563,649900
1622616751,93536,2016-04-24,,0,11,19,0,single_family,2,1990,936,121950
2730906920,92677,2016-07-22,,18,155,225,26,condo,2,1973,934,374500
2517856670,91786,2016-07-07,,0,119,216,33,single_family,2,1928,1478,399000
1169486857,91754,2016-06-06,,0,38,171,12,single_family,2,1949,1067,390000
1273862465,90066,2016-05-12,,4,29,64,14,single_family,3,1942,930,999000
2997306805,91801,2016-08-16,,10,10,10,12,single_family,3,1939,1277,698000
1635340181,91105,2016-05-17,,2,103,185,35,single_family,4,1937,1962,1495000
2328128819,91367,2016-05-11,2016-05-16,27,114,217,24,condo,3,1982,2421,625000
2908247529,93063,2016-04-21,2016-06-21,0,34,89,16,condo,1,1983,531,217500
1369939139,91350,2016-07-20,,46,85,130,3,single_family,5,1964,2054,595000
2083879422,91792,2016-06-08,,19,49,96,18,condo,3,1974,1176,345000
2773178054,90039,2016-08-15,,18,39,39,28,single_family,3,1920,1452,725000
2157959868,91354,2016-04-27,2016-07-12,0,1,1,18,single_family,3,2004,2129,479900
2305321114,91740,2016-06-21,,0,28,95,17,single_family,3,1959,1327,549900
2903660457,92679,2016-07-28,,7,35,84,3,condo,2,1989,849,359900
2299160920,92630,2016-08-11,,0,0,8,23,condo,3,1986,1143,458900
1775650520,92780,2016-08-15,,18,46,46,17,mobile,2,1972,950,24900
2157278749,90241,2016-07-27,,8,46,105,20,condo,1,1991,571,184900
2971563039,91505,2016-04-22,,8,70,79,15,condo,2,2011,1801,629000
2964766636,90731,2016-06-17,,0,19,46,17,condo,3,1982,1251,359500
2815646063,90063,2016-07-25,,17,123,225,3,single_family,2,1925,1417,225000
2112764320,90043,2016-04-24,,9,114,174,17,single_family,3,1922,1224,399000
1483029903,93551,2016-05-03,2016-07-18,24,116,142,16,single_family,4,1991,3141,439999
1938121593,93550,2016-06-01,,0,9,22,13,multi_family,2,1942,1332,600000
2504483853,92649,2016-06-07,,0,56,99,36,single_family,2,1985,1243,999000
1962220582,90713,2016-04-17,,22,111,170,34,single_family,3,1947,1909,580000
1441026630,91792,2016-05-17,,0,31,68,6,condo,2,1978,1058,315000
1760495019,93543,2016-07-08,,0,5,6,0,land,,,,175000
1047629671,91722,2016-07-21,,42,177,232,1,single_family,3,1953,1027,310000
1808235078,92625,2016-07-01,,4,362,411,11,single_family,4,2015,2745,2849000
2627505485,90039,2016-07-21,,0,6,42,18,single_family,3,1938,2250,2450000
2676302593,92651,2016-07-22,,9,428,481,26,single_family,4,1983,3600,2599000
2551428147,92637,2016-04-25,,29,67,120,23,condo,2,1971,994,299900
1220406473,92833,2016-06-03,,1,35,152,1,condo,1,1979,656,220000
1680608672,92870,2016-06-09,,43,88,140,22,single_family,4,1971,1752,665000
2102672829,93536,2016-06-03,,0,5,10,10,land,,,,24000
1121240760,93553,2016-06-23,2016-07-20,0,5,19,28,single_family,4,2005,2092,259900
2071198273,93550,2016-06-02,,23,81,142,18,single_family,3,1984,1334,200000
2420047910,90260,2016-07-17,,0,17,43,7,multi_family,6,1930,2534,695000
2419563453,90260,2016-06-01,,0,23,53,5,single_family,2,1910,1094,430000
1119930155,91604,2016-07-13,,34,59,75,36,single_family,5,1937,4052,1499950
1183482463,92620,2016-05-27,,1,21,34,20,condo,2,2012,1378,649000
2079140291,91106,2016-05-09,2016-08-15,0,71,149,27,single_family,2,1924,1515,898000
2689705551,90250,2016-04-29,,0,0,0,30,single_family,6,1947,3614,949000
2777261381,92832,2016-06-01,,0,124,309,26,single_family,3,1953,1523,579900
2733066847,90804,2016-05-26,,0,72,178,9,condo,2,1991,859,280000
1167675164,92679,2016-05-03,,0,25,75,29,single_family,5,1992,2539,839900
2442418389,91732,2016-08-13,,7,91,93,1,land,,,,469000
1825013924,92688,2016-05-05,,4,51,85,36,condo,2,1992,1115,384900
2346467789,90606,2016-07-05,,0,38,88,9,single_family,4,1950,1476,470000
2156154289,92677,2016-06-12,,0,28,76,11,condo,3,1971,1212,525000
2586961362,90803,2016-05-25,,22,72,114,36,single_family,3,1929,2299,1995000
2244488574,91016,2016-06-11,,0,40,75,10,single_family,3,1922,1321,768000
2397307278,92870,2016-06-13,,42,134,191,33,single_family,4,1979,2335,599000
1647217926,91786,2016-07-05,,0,59,157,17,condo,4,1980,1746,335000
2177406026,92841,2016-06-09,,2,179,231,36,single_family,4,1954,1197,505000
1756077280,92804,2016-07-25,,0,11,26,5,single_family,3,1954,1062,495900
1052067526,91350,2016-08-13,,23,52,55,1,single_family,5,2016,3643,749900
2672645269,93535,2016-07-27,,5,10,11,1,land,,,,9500
2844776079,91355,2016-07-14,,49,150,276,21,single_family,4,1980,2025,625000
1839802206,90723,2016-07-13,,0,54,122,15,condo,3,1991,1345,310000
2933592009,90680,2016-07-18,,0,2,27,0,condo,4,1972,1402,448000
1974934811,92646,2016-05-06,,0,42,112,24,condo,2,1978,1037,399000
1102195996,92672,2016-05-10,,6,41,73,8,multi_family,6,2016,3348,1799000
1548389811,91789,2016-07-16,,0,21,55,34,single_family,5,1977,2116,820000
2287140654,92694,2016-04-20,,15,65,157,29,condo,2,2004,1449,425000
1643146953,92661,2016-04-20,,10,50,83,27,single_family,3,2007,2046,3380000
1658831023,90266,2016-05-24,,25,64,95,29,single_family,5,2015,4388,3299000
2999335613,90278,2016-07-28,,34,70,135,15,condo,2,1974,1073,549000
2371470607,92808,2016-06-02,,24,76,121,27,single_family,4,1990,1964,739000
1968308229,91007,2016-06-13,,1,5,6,1,single_family,3,1923,1302,1250000
2326532436,90712,2016-06-13,,4,38,55,23,single_family,3,1942,1347,560000
1860018016,92808,2016-07-21,,57,123,219,28,condo,2,1990,1400,519000
2508109377,93063,2016-05-05,2016-05-31,48,361,505,35,mobile,3,2007,2048,239900
2392280990,91355,2016-06-09,,0,0,0,25,single_family,3,2001,1556,418000
1126930619,90813,2016-04-18,,20,45,63,13,single_family,3,1903,1130,499000
1126316449,90280,2016-07-26,,6,25,41,12,single_family,3,1946,1301,385000
2944583075,90740,2016-07-12,,0,26,46,10,single_family,2,1962,850,234900
1968833804,91316,2016-07-13,2016-07-23,31,88,171,17,single_family,4,1955,1500,784950
1204482543,92646,2016-05-27,,17,77,123,29,condo,3,1997,1722,710000
1137580210,90505,2016-06-22,,0,99,189,27,condo,3,1971,1687,608800
2484697377,92618,2016-05-31,,14,54,77,6,condo,4,2016,2019,879990
1971561555,92677,2016-06-30,,0,97,169,36,single_family,3,1969,1501,695000
2504851193,91750,2016-07-07,,0,16,53,36,single_family,5,1976,2753,750000
1326291426,90802,2016-05-17,,7,44,82,36,condo,2,2008,1479,499999
1067290741,91709,2016-07-23,,29,70,128,35,single_family,5,2002,2691,770000
1485927719,90802,2016-07-14,,0,68,114,15,condo,2,1985,930,315000
